Date,BTC / USD,Social Volume,Social Dominance
"2024-01-30T00:00:00.000Z",43547.15189254124,65,0.234243
"2024-01-30T12:00:00.000Z",42952.60821024885,171,0.437553
"2024-01-31T00:00:00.000Z",42629.549078855176,123,0.471084
"2024-01-31T12:00:00.000Z",42582.60638953673,145,0.348834
"2024-02-01T00:00:00.000Z",42092.73795976105,83,0.317995
"2024-02-01T12:00:00.000Z",43075.77459993694,182,0.467074
"2024-02-02T00:00:00.000Z",43128.05662634981,64,0.250705
"2024-02-02T12:00:00.000Z",43185.85943223562,113,0.313367
"2024-02-03T00:00:00.000Z",42976.218695961776,93,0.416891
"2024-02-03T12:00:00.000Z",42992.249629221566,88,0.298133
"2024-02-04T00:00:00.000Z",43039.69894485634,54,0.269152
"2024-02-04T12:00:00.000Z",42583.58292012941,125,0.420295
"2024-02-05T00:00:00.000Z",43135.28408409142,71,0.304108
"2024-02-05T12:00:00.000Z",42658.66604833,123,0.327965
"2024-02-06T00:00:00.000Z",42772.84554490702,99,0.367374
"2024-02-06T12:00:00.000Z",43084.67186353385,137,0.312507
"2024-02-07T00:00:00.000Z",42901.48037211844,81,0.297324
"2024-02-07T12:00:00.000Z",44318.22445073532,123,0.293759
"2024-02-08T00:00:00.000Z",44722.77858810089,80,0.274895
"2024-02-08T12:00:00.000Z",45301.56662887088,117,0.287018
"2024-02-09T00:00:00.000Z",47243.11450721183,81,0.300145
"2024-02-09T12:00:00.000Z",47147.20031261109,97,0.232994
"2024-02-10T00:00:00.000Z",47209.727261854794,73,0.310757
"2024-02-10T12:00:00.000Z",47771.27736709971,90,0.283992
"2024-02-11T00:00:00.000Z",48390.28941415417,63,0.281791
"2024-02-11T12:00:00.000Z",48293.916750573015,96,0.290786
"2024-02-12T00:00:00.000Z",47872.50017974773,74,0.302807
"2024-02-12T12:00:00.000Z",49958.22421902288,99,0.223653
"2024-02-13T00:00:00.000Z",49984.68455728614,80,0.270243
"2024-02-13T12:00:00.000Z",49742.440989849856,141,0.307424
"2024-02-14T00:00:00.000Z",51619.67874385707,86,0.285999
"2024-02-14T12:00:00.000Z",51826.695996087685,114,0.25326
"2024-02-15T00:00:00.000Z",52293.81746265642,73,0.229199
"2024-02-15T12:00:00.000Z",51932.744115201516,167,0.367696
"2024-02-16T00:00:00.000Z",52215.706744205396,113,0.396241
